article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
453828001,453828,BOBBY CUTOUT,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Ankle boots with open sections at the sides, a loop at the back and adjustable straps with studs, concealed elastication and a metal buckle. Canvas linings and insoles and rubber soles. Heel 4 cm."
453828003,453828,BOBBY CUTOUT,87,Boots,Shoes,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Ankle boots with open sections at the sides, a loop at the back and adjustable straps with studs, concealed elastication and a metal buckle. Canvas linings and insoles and rubber soles. Heel 4 cm."
453831003,453831,MAIKEN LACE-UP,94,Sneakers,Shoes,1010016,Solid,10,White,3,Light,9,White,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Trainers with lacing at the front, mesh linings and insoles and rubber soles."
453831022,453831,MAIKEN LACE-UP,94,Sneakers,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Trainers with lacing at the front, mesh linings and insoles and rubber soles."
453988024,453988,Eva Tank Top (1),253,Vest top,Garment Upper body,1010016,Solid,63,Dark Purple,2,Medium Dusty,6,Lilac Purple,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Fitted sports top in fast-drying functional fabric with a racer back.
453988030,453988,Eva Tank Top (1),253,Vest top,Garment Upper body,1010010,Melange,43,Dark Red,4,Dark,18,Red,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Fitted sports top in fast-drying functional fabric with a racer back.
454008003,454008,Sheffield woven dress,265,Dress,Garment Full body,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in hole-embroidered chiffon cr?¦pe with 3/4-length sleeves, an opening with a button at the back of the neck and pin-tucks at the front. Gathered seam at the waist and concealed zip in the side. Unlined. The dress is made partly from recycled polyester."
454128006,454128,ANTHEA 2P PJ,297,Pyjama set,Nightwear,1010001,All over pattern,81,Light Turquoise,3,Light,7,Turquoise,7922,Kids Girl UW/NW,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Pyjamas in printed cotton jersey. Long-sleeved top. Bottoms with an elasticated waist.
454128010,454128,ANTHEA 2P PJ,297,Pyjama set,Nightwear,1010001,All over pattern,52,Pink,7,Medium,4,Pink,7922,Kids Girl UW/NW,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Pyjamas in printed cotton jersey. Long-sleeved top. Bottoms with an elasticated waist.
454128011,454128,ANTHEA 2P PJ,297,Pyjama set,Nightwear,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,7922,Kids Girl UW/NW,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Pyjamas in printed cotton jersey. Long-sleeved top. Bottoms with an elasticated waist.
454128017,454128,ANTHEA 2P PJ,297,Pyjama set,Nightwear,1010001,All over pattern,52,Pink,7,Medium,4,Pink,7922,Kids Girl UW/NW,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Pyjamas in printed cotton jersey. Long-sleeved top. Bottoms with an elasticated waist.
454128018,454128,ANTHEA 2P PJ,297,Pyjama set,Nightwear,1010013,Other pattern,50,Other Pink,5,Bright,4,Pink,7922,Kids Girl UW/NW,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Pyjamas in printed cotton jersey. Long-sleeved top. Bottoms with an elasticated waist.
454128021,454128,ANTHEA 2P PJ,297,Pyjama set,Nightwear,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,7922,Kids Girl UW/NW,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Pyjamas in printed cotton jersey. Long-sleeved top. Bottoms with an elasticated waist.
454128026,454128,ANTHEA 2P PJ,297,Pyjama set,Nightwear,1010012,Mixed solid/pattern,51,Light Pink,3,Light,4,Pink,7922,Kids Girl UW/NW,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Pyjamas in printed cotton jersey. Long-sleeved top. Bottoms with an elasticated waist.
454128029,454128,ANTHEA 2P PJ,297,Pyjama set,Nightwear,1010012,Mixed solid/pattern,71,Light Blue,3,Light,2,Blue,7922,Kids Girl UW/NW,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Pyjamas in printed cotton jersey. Long-sleeved top. Bottoms with an elasticated waist.
454128030,454128,ANTHEA 2P PJ,297,Pyjama set,Nightwear,1010012,Mixed solid/pattern,10,White,3,Light,9,White,7922,Kids Girl UW/NW,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Pyjamas in printed cotton jersey. Long-sleeved top. Bottoms with an elasticated waist.
454128033,454128,ANTHEA 2-p PJ,297,Pyjama set,Nightwear,1010001,All over pattern,7,Grey,1,Dusty Light,12,Grey,7922,Kids Girl UW/NW,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear",Pyjamas in printed cotton jersey. Long-sleeved top. Bottoms with an elasticated waist.
454143001,454143,Ada woven dress,265,Dress,Garment Full body,1010007,Embroidery,9,Black,4,Dark,5,Black,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in a cr?¦pe weave with embroidery, long, flared sleeves and a V-neck at the back with a horizontal tie at the back of the neck. Seam at the waist and flared skirt. Unlined."
454143003,454143,Ada woven dress,265,Dress,Garment Full body,1010007,Embroidery,73,Dark Blue,4,Dark,2,Blue,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short dress in a cr?¦pe weave with embroidery, long, flared sleeves and a V-neck at the back with a horizontal tie at the back of the neck. Seam at the waist and flared skirt. Unlined."
454196006,454196,Speedy Tee (1),255,T-shirt,Garment Upper body,1010010,Melange,6,Light Grey,1,Dusty Light,12,Grey,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Fitted sports top in fast-drying functional fabric with short raglan sleeves and ventilating mesh panels in the sides.
454199002,454199,Jackie coat,262,Jacket,Garment Upper body,1010010,Melange,6,Light Grey,1,Dusty Light,12,Grey,1545,Projects Woven Tops,D,Divided,2,Divided,50,Divided Projects,1010,Blouses,"Coat in a soft boucl?? wool blend with a gently rounded shape that tapers to the hem, buttons down the front and side pockets. Dropped shoulders, long sleeves and a single back vent. Lined."
454544001,454544,California Jogger (1),272,Trousers,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Joggers in sweatshirt fabric with an elasticated drawstring waist and side and back pockets. Legs with decorative stitching, quilted sections and ribbed hems. Soft brushed inside."
454544002,454544,California Jogger (1),272,Trousers,Garment Lower body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Joggers in sweatshirt fabric with an elasticated drawstring waist and side and back pockets. Legs with decorative stitching, quilted sections and ribbed hems. Soft brushed inside."
454544010,454544,California Jogger (1),272,Trousers,Garment Lower body,1010010,Melange,8,Dark Grey,4,Dark,12,Grey,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Joggers in sweatshirt fabric with an elasticated drawstring waist and side and back pockets. Legs with decorative stitching, quilted sections and ribbed hems. Soft brushed inside."
454544015,454544,California Jogger,272,Trousers,Garment Lower body,1010016,Solid,43,Dark Red,4,Dark,18,Red,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Joggers in sweatshirt fabric with an elasticated drawstring waist and side and back pockets. Legs with decorative stitching, quilted sections and ribbed hems. Soft brushed inside."
454602005,454602,Alfie knit jumper (1),252,Sweater,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1644,Projects Jersey & Knitwear,D,Divided,2,Divided,50,Divided Projects,1005,Jersey Fancy,"Short, knitted jumper in a soft cotton blend with cable-knitted sections, a knitted frill trim around the yoke and ribbing around the neckline, cuffs and hem."
454804007,454804,Jogger Wilson 79,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,7956,Kids Boy Denim,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1016,Trousers Denim,"Joggers in washed denim with an elasticated drawstring waist, back pocket and tapered legs."
454804008,454804,Jogger Wilson 79,272,Trousers,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,7956,Kids Boy Denim,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1016,Trousers Denim,"Joggers in washed denim with an elasticated drawstring waist, back pocket and tapered legs."
454804009,454804,Jogger Wilson 79,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,7956,Kids Boy Denim,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1016,Trousers Denim,"Joggers in washed denim with an elasticated drawstring waist, back pocket and tapered legs."
454804010,454804,Jogger Wilson 79,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,7956,Kids Boy Denim,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1016,Trousers Denim,"Joggers in washed denim with an elasticated drawstring waist, back pocket and tapered legs."
454804011,454804,Jogger Wilson 79,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,7956,Kids Boy Denim,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1016,Trousers Denim,"Joggers in washed denim with an elasticated drawstring waist, back pocket and tapered legs."
454804012,454804,Jogger Wilson 79,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,7956,Kids Boy Denim,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1016,Trousers Denim,"Joggers in washed denim with an elasticated drawstring waist, back pocket and tapered legs."
455014013,455014,Marie 7-p SG,302,Socks,Socks & Tights,1010013,Other pattern,51,Light Pink,1,Dusty Light,4,Pink,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Jacquard-knit socks in a soft cotton blend.
455014016,455014,Marie 7-p SG,302,Socks,Socks & Tights,1010013,Other pattern,31,Light Orange,1,Dusty Light,3,Orange,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Jacquard-knit socks in a soft cotton blend.
455014018,455014,Marie 7-p SG,302,Socks,Socks & Tights,1010013,Other pattern,7,Grey,1,Dusty Light,12,Grey,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Jacquard-knit socks in a soft cotton blend.
455014019,455014,Marie 7-p ankle sock,302,Socks,Socks & Tights,1010013,Other pattern,51,Light Pink,3,Light,4,Pink,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Jacquard-knit socks in a soft cotton blend.
455014020,455014,Marie 7-p ankle sock,302,Socks,Socks & Tights,1010013,Other pattern,10,White,3,Light,9,White,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Jacquard-knit socks in a soft cotton blend.
455014022,455014,Marie 7-p ankle sock,302,Socks,Socks & Tights,1010013,Other pattern,51,Light Pink,3,Light,4,Pink,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Jacquard-knit socks in a soft cotton blend.
455014028,455014,Marie 7-p ankle sock,302,Socks,Socks & Tights,1010013,Other pattern,10,White,3,Light,9,White,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Jacquard-knit socks in a soft cotton blend.
455014029,455014,Marie 7-p ankle sock,302,Socks,Socks & Tights,1010013,Other pattern,10,White,3,Light,9,White,7921,Kids Girl S&T,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1021,Socks and Tights,Jacquard-knit socks in a soft cotton blend.
455491010,455491,Spearmint shorts,274,Shorts,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1723,Shorts,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1025,Shorts,"Short 5-pocket shorts in stretch twill with a regular waist, zip fly, button at the waist and sewn-in turn-ups at the hems."
455504002,455504,D-SUIT ESTELLE BASIC,265,Dress,Garment Full body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,4314,Kids Dress-up/Football,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Jersey dance dress with narrow shoulder straps that cross at the back, a seam at the waist with glittery elastication and a glittery double-layered tulle skirt. Lined gusset."
455828001,455828,Kendall skirt ED,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Pencil skirt in imitation leather with a slit at the front, concealed zip at the back and raw-edge hem. Unlined."
455832001,455832,Charlotte Soft  Body,283,Underwear body,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear",Body in lace and mesh with cap sleeves and an opening at the back with a covered button at the back of the neck. Visible elastication at the waist and a lined gusset with press-studs.
455925002,455925,Yates LS tee,254,Top,Garment Upper body,1010014,Placement print,73,Dark Blue,4,Dark,2,Blue,8559,Men Sport Woven,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Sports top in breathable, functional fabric with a small stand-up collar and long sleeves. The polyester content of the top is recycled."
455925004,455925,Yates LS tee,254,Top,Garment Upper body,1010014,Placement print,9,Black,4,Dark,5,Black,8559,Men Sport Woven,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Sports top in breathable, functional fabric with a small stand-up collar and long sleeves. The polyester content of the top is recycled."
456007001,456007,Mia playsuit,267,Jumpsuit/Playsuit,Garment Full body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"Playsuit in soft twill made from Tencelƒ?› lyocell with a collar, buttons down the front, flap chest pockets with a button and side pockets. Short cap sleeves and a detachable tie belt at the waist. Short legs with sewn-in turn-ups at the hems."
456011001,456011,HW shorts,274,Shorts,Garment Lower body,1010023,Denim,10,White,3,Light,9,White,1939,Woven bottoms,A,Ladieswear,1,Ladieswear,2,H&M+,1009,Trousers,"5-pocket shorts in stretch denim with a zip fly and button, and raw-edge, frayed hems."
456032014,456032,Relax Shorts (1),274,Shorts,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Knee-length shorts in sweatshirt fabric with an elasticated drawstring waist, side pockets, a back pocket and raw-edge hems."
456032015,456032,Relax Shorts (1),274,Shorts,Garment Lower body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Knee-length shorts in sweatshirt fabric with an elasticated drawstring waist, side pockets, a back pocket and raw-edge hems."
456032016,456032,Relax Shorts (1),274,Shorts,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Knee-length shorts in sweatshirt fabric with an elasticated drawstring waist, side pockets, a back pocket and raw-edge hems."
456032017,456032,Relax Shorts (1),274,Shorts,Garment Lower body,1010014,Placement print,83,Dark Turquoise,5,Bright,7,Turquoise,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Knee-length shorts in sweatshirt fabric with an elasticated drawstring waist, side pockets, a back pocket and raw-edge hems."
456032018,456032,Relax Shorts (1),274,Shorts,Garment Lower body,1010001,All over pattern,7,Grey,2,Medium Dusty,12,Grey,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Knee-length shorts in sweatshirt fabric with an elasticated drawstring waist, side pockets, a back pocket and raw-edge hems."
456032019,456032,Relax Shorts (1),274,Shorts,Garment Lower body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Knee-length shorts in sweatshirt fabric with an elasticated drawstring waist, side pockets, a back pocket and raw-edge hems."
456032021,456032,Relax Shorts (1),274,Shorts,Garment Lower body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Knee-length shorts in sweatshirt fabric with an elasticated drawstring waist, side pockets, a back pocket and raw-edge hems."
456032025,456032,Relax Shorts (1),274,Shorts,Garment Lower body,1010003,Argyle,19,Greenish Khaki,4,Dark,1,Mole,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Knee-length shorts in sweatshirt fabric with an elasticated drawstring waist, side pockets, a back pocket and raw-edge hems."
456163002,456163,Woody (1),308,Hoodie,Garment Upper body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163009,456163,Woody (1),308,Hoodie,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163010,456163,Woody (1),308,Hoodie,Garment Upper body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163011,456163,Woody,308,Hoodie,Garment Upper body,1010010,Melange,8,Dark Grey,4,Dark,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163013,456163,Woody,308,Hoodie,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163015,456163,Woody (1),308,Hoodie,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163018,456163,Woody (1),308,Hoodie,Garment Upper body,1010016,Solid,33,Dark Orange,5,Bright,3,Orange,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163021,456163,Woody (1),308,Hoodie,Garment Upper body,1010016,Solid,72,Blue,1,Dusty Light,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163022,456163,Woody (1),308,Hoodie,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163024,456163,Woody(1),308,Hoodie,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163026,456163,Woody (1),308,Hoodie,Garment Upper body,1010016,Solid,52,Pink,1,Dusty Light,4,Pink,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163028,456163,Woody (1),308,Hoodie,Garment Upper body,1010016,Solid,73,Dark Blue,2,Medium Dusty,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163030,456163,Woody,308,Hoodie,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163031,456163,Woody,308,Hoodie,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163034,456163,Woody,308,Hoodie,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163048,456163,Woody,308,Hoodie,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163049,456163,Woody,308,Hoodie,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163050,456163,Woody,308,Hoodie,Garment Upper body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163051,456163,Woody(1),308,Hoodie,Garment Upper body,1010016,Solid,93,Dark Green,2,Medium Dusty,19,Green,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163053,456163,Woody,308,Hoodie,Garment Upper body,1010016,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163060,456163,Woody hoodie,308,Hoodie,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163062,456163,Woody(1),308,Hoodie,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163063,456163,Woody,308,Hoodie,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163064,456163,Woody(1),308,Hoodie,Garment Upper body,1010016,Solid,21,Light Yellow,3,Light,8,Yellow,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163065,456163,Woody,308,Hoodie,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,6,Lilac Purple,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163069,456163,Woody,308,Hoodie,Garment Upper body,1010016,Solid,33,Dark Orange,2,Medium Dusty,3,Orange,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163070,456163,Woody(1),308,Hoodie,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,-1,Unknown,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163083,456163,Woody(1),308,Hoodie,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,-1,Unknown,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
456163084,456163,Woody hoodie,308,Hoodie,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Wide top in sweatshirt fabric with a lined drawstring hood, kangaroo pocket and ribbing at the cuffs and hem."
